id_hex,id_dec,name_wotl,name_psx,name_ivc,ability_type,formula_hex,formula_text,x,y,range,aoe,vertical,ct,mp_cost,elements,inflict_status_hex,inflict_status_mode,inflict_statuses,ForceSelfTarget,Blank7,WeaponRange,VerticalFixed,VerticalTolerance,WeaponStrike,Auto,TargetSelf,HitEnemies,HitAllies,TopDownTarget,FollowTarget,RandomFire,LinearAttack,ThreeDirections,HitCaster,Reflectable,Arithmetickable,Silenceable,Mimicable,NormalAttack,Persevere,ShowQuote,AnimateOnMiss,CounterFlood,CounterMagic,Direct,Shirahadori,RequiresSword,RequiresMateriaBlade,Evadeable,Targeting,type_specific,jp_cost,used_by_enemies,psx_action_diff,raw14_psp,source
0x047,71,Sylph,Silf,Sylph,Normal,0x0A,Hit_F(MA+X)% ME,150,0,4,2,2,7,26,,0x34,AllOrNothing,Silence,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,400,True,1,04020200402200000A960034071A,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x048,72,Faerie,Fairy,Faerie,Normal,0x0C,Heal_F(MA*Y) NS NE,0,20,4,2,2,7,28,,0x00,,,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,400,True,1,04020200802200000C001400071C,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x049,73,Lich,Lich,Lich,Normal,0x09,Dmg_(Y/100)% Hit_F(MA+X)% ME,160,50,4,2,2,10,40,Dark,0x00,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,600,True,1,040202004022000109A032000A28,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x04A,74,Cyclops,Cyclops,Cyclops,Normal,0x08,Dmg_F(MA*Y) ME,0,44,4,2,2,12,62,,0x00,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,1000,True,1,040202004022000008002C000C3E,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x04B,75,Zodiark,Zodiac,Zodiark,Normal,0x08,Dmg_F(MA*Y) ME,0,90,4,3,3,17,99,,0x00,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,9999,True,1,040303004022000008005A001163,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x04C,76,Ashura ,Asura ,Ashura,Normal,0x20,"Dmg_(MA*Y) NE //MayDisplay""Broken""",0,8,0,2,3,0,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,100,True,,0002030240020100200008000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x04D,77,Kotetsu,Koutetsu,Kotetsu,Normal,0x20,"Dmg_(MA*Y) NE //MayDisplay""Broken""",0,12,0,2,3,0,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,200,True,,000203024002010020000C000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x04E,78,Osafune,Bizen Boat,Bizen Osafune,Normal,0x21,"DmgMP_(MA*Y) NS NE //MayDisplay""Broken""",0,4,0,2,3,0,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,300,True,,0002030240020100210004000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x04F,79,Murasame,Murasame,Murasame,Normal,0x23,"Heal_(MA*Y) NS NE //MayDisplay""Broken""",0,12,0,2,3,0,0,,0x00,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,400,True,,000203028002010023000C000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x050,80,Ama-no-Murakumo,Heaven's Cloud,Ame-no-Murakumo,Normal,0x20,"Dmg_(MA*Y) NE //MayDisplay""Broken""",0,14,0,2,3,0,0,,0x2B,AllOrNothing,Slow,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,500,True,,000203024002010020000E2B0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x051,81,Kiyomori,Kiyomori,Kiyomori,Normal,0x22,"Hit_(100%) Status NE //MayDisplay""Broken""",0,0,0,2,3,0,0,,0x25,AllOrNothing,Protect|Shell,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,600,True,,0002030280020100220000250000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x052,82,Muramasa,Muramasa,Muramasa,Normal,0x20,"Dmg_(MA*Y) NE //MayDisplay""Broken""",0,18,0,2,3,0,0,,0x4D,Random,Confusion|DeathSentence,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,700,True,,00020302400201002000124D0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x053,83,Kiku-ichimonji,Kikuichimoji,Kiku-ichimonji,Normal,0x20,"Dmg_(MA*Y) NE //MayDisplay""Broken""",0,16,8,8,3,0,0,,0x00,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,800,True,,0808031155020000200010000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x054,84,Masamune,Masamune,Masamune,Normal,0x22,"Hit_(100%) Status NE //MayDisplay""Broken""",0,0,0,2,3,0,0,,0x4E,AllOrNothing,Regen|Haste,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,900,True,,00020302800201002200004E0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x055,85,Chirijiraden,Chirijiraden,Chirijiraden,Normal,0x20,"Dmg_(MA*Y) NE //MayDisplay""Broken""",0,30,0,2,3,0,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,1000,True,,000203024002010020001E000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x056,86,Seraph Song,Angel Song,Seraph Song,Normal,0x1C,Hit_(X)% NS NE,100,20,0,255,255,6,0,,0x00,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02800401001C6414000600,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x057,87,Life's Anthem,Life Song,Life's Anthem,Normal,0x1C,Hit_(X)% NS NE,100,10,0,255,255,6,0,,0x00,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02800401001C640A000600,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x058,88,Rousing Melody,Cheer Song,Rousing Melody,Normal,0x1C,Hit_(X)% NS NE,50,0,0,255,255,8,0,,0x00,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02800401001C3200000800,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x059,89,Battle Chant,Battle Song,Battle Chant,Normal,0x1C,Hit_(X)% NS NE,50,0,0,255,255,8,0,,0x00,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02800401001C3200000800,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x05A,90,Magickal Refrain,Magic Song,Magickal Refrain,Normal,0x1C,Hit_(X)% NS NE,50,0,0,255,255,10,0,,0x00,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02800401001C3200000A00,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x05B,91,Nameless Song,Nameless Song,Nameless Song,Normal,0x1C,Hit_(X)% NS NE,50,0,0,255,255,10,0,,0x3B,Random,Reraise|Regen|Protect|Shell|Haste,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02800401001C32003B0A00,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x05C,92,Finale,Last Song,Finale,Normal,0x1C,Hit_(X)% NS NE,50,0,0,255,255,20,0,,0x00,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02800401001C3200001400,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x05D,93,Witch Hunt,Witch Hunt,Witch Hunt,Normal,0x1D,Hit_(X)% NS NE,100,20,0,255,255,6,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02400401001D6414000600,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x05E,94,Mincing Minuet,Wiznaibus,Mincing Minuet,Normal,0x1D,Hit_(X)% NS NE,100,10,0,255,255,6,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02400401001D640A000600,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x05F,95,Slow Dance,Slow Dance,Slow Dance,Normal,0x1D,Hit_(X)% NS NE,50,0,0,255,255,8,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02400401001D3200000800,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x060,96,Polka,Polka Polka,Polka,Normal,0x1D,Hit_(X)% NS NE,50,0,0,255,255,8,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02400401001D3200000800,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x061,97,Heathen Frolic,Disillusion,Heathen Frolic,Normal,0x1D,Hit_(X)% NS NE,50,0,0,255,255,10,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02400401001D3200000A00,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x062,98,Forbidden Dance,Nameless Dance,Forbidden Dance,Normal,0x1D,Hit_(X)% NS NE,50,0,0,255,255,10,0,,0x3C,Random,Darkness|Confusion|Silence|Frog|Poison|Slow|Stop|Sleep,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02400401001D32003C0A00,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x063,99,Last Waltz,Last Dance,Last Waltz,Normal,0x1D,Hit_(X)% NS NE,34,0,0,255,255,20,0,,0x00,,,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,100,True,,00FFFF02400401001D2200001400,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x064,100,Cyclone,Spin Fist,Cyclone,Normal,0x31,Dmg_((PA+Y)/2*PA) PE,0,0,0,1,0,0,0,,0x00,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,150,True,,0001000311000300310000000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x065,101,Pummel,Repeating Fist,Pummel,Normal,0x32,Dmg_(Rdm(1..X)*(PA*3+Y)/2) NS PE,9,0,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,,300,True,,0100010911020200320900000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x066,102,Aurablast,Wave Fist,Aurablast,Normal,0x31,Dmg_((PA+Y)/2*PA) PE,0,2,3,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,,300,True,,0300030911020200310002000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x067,103,Shockwave,Earth Slash,Shockwave,Normal,0x31,Dmg_((PA+Y)/2*PA) PE,0,0,8,8,2,0,0,Earth,0x00,,,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,600,True,,0808021115020008310000000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x068,104,Doom Fist,Secret Fist,Doom Fist,Normal,0x50,Hit_(MA+X)% Status PE,50,0,1,0,0,0,0,,0x3D,AllOrNothing,DeathSentence,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,300,True,,01000009110200005032003D0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x069,105,Purification,Stigma Magic,Purification,Normal,0x33,Hit_(PA+X)% Status NE,120,0,0,1,0,0,0,,0x26,Cancel,Petrify|Darkness|Confusion|Silence|Berserk|Frog|Poison|Sleep|DontMove|DontAct,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,200,True,,0001000210000100337800260000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x06A,106,Chakra,Chakra,Chakra,Normal,0x34,Heal_(PA*Y) HealMP_(PA*Y/2) NS NE,0,5,0,1,0,0,0,,0x00,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,350,True,,0001000210000100340005000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x06B,107,Revive,Revive,Revive,Normal,0x35,Heal_(Y)% Hit_(PA+X)% Status NE,70,20,1,0,0,0,0,,0x20,Cancel,Dead,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,500,True,,0100000910000000354614200000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x06C,108,Steal Gil,Gil Taking,Steal Gil,Normal,0x27,StealGil_(CasLVL*SP) Hit_(SP+X)% NS PE,200,0,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,10,False,,010001095100120027C800000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x06D,109,Steal Heart,Steal Heart,Steal Heart,Normal,0x29,OppositeSex: Hit_(MA+X)% NE ELSE miss,50,0,3,0,0,0,0,,0x3E,AllOrNothing,Charm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,150,True,,03000001510000002932003E0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x06E,110,Steal Helm,Steal Helmet,Steal Helm,Normal,0x26,Equipped:Steal Hit_(SP+X)% NS PE ELSE miss,40,0,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,350,True,,0100010951001200262800000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x06F,111,Steal Armor,Steal Armor,Steal Armor,Normal,0x26,Equipped:Steal Hit_(SP+X)% NS PE ELSE miss,35,0,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,450,True,,0100010951001200262300000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x070,112,Steal Shield,Steal Shield,Steal Shield,Normal,0x26,Equipped:Steal Hit_(SP+X)% NS PE ELSE miss,35,0,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,350,True,,0100010951001200262300000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x071,113,Steal Weapon,Steal Weapon,Steal Weapon,Normal,0x26,Equipped:Steal Hit_(SP+X)% NS PE ELSE miss,30,0,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,600,True,,0100010951001200261E00000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x072,114,Steal Accessory,Steal Accessory,Steal Accessory,Normal,0x26,Equipped:Steal Hit_(SP+X)% NS PE ELSE miss,40,0,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,500,True,,0100010951001200262800000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x073,115,Steal EXP,Steal Exp,Steal EXP,Normal,0x28,StealExp_(Lowest of TarCurExp & SP+Y) Hit_(SP+X)% PE,70,5,1,0,1,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,250,False,,0100010911000000284605000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x074,116,Entice,Invitation,Entice,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,20,0,3,0,3,0,0,,0x3F,AllOrNothing,Invite,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,100,False,,03000309502000002A14003F0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x075,117,Stall,Persuade,Stall,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,30,0,3,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,100,True,,03000308102000002A1E00000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x076,118,Praise,Praise,Praise,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,50,4,3,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,200,True,,03000308102000002A3204000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x077,119,Intimidate,Threaten,Intimidate,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,90,20,3,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,200,True,,03000308102000002A5A14000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x078,120,Preach,Preach,Preach,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,50,4,3,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,200,True,,03000308102000002A3204000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x079,121,Enlighten,Solution,Enlighten,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,90,20,3,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,200,True,,03000308102000002A5A14000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x07A,122,Condemn,Death Sentence ,Condemn,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,30,0,3,0,3,0,0,,0x3D,AllOrNothing,DeathSentence,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,500,True,,03000308102000002A1E003D0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x07B,123,Beg,Negotiate,Defraud,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,90,0,3,0,3,0,0,,0x00,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,100,False,,03000309512000002A5A00000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x07C,124,Insult,Insult,Insult,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,40,0,3,0,3,0,0,,0x35,AllOrNothing,Berserk,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,300,True,,03000308102000002A2800350000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x07D,125,Mimic Darlavon,Mimic Daravon,Mimic Darlavon,Normal,0x2A,Hit_(MA+X)% //AffectBraveOrFaith(Y) NS NE,40,0,3,1,3,0,0,,0x39,AllOrNothing,Sleep,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,300,True,,03010308102000002A2800390000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x07E,126,Sinkhole,Pitfall,Sinkhole,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,,0x41,AllOrNothing,DontMove,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008000240002410000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x07F,127,Torrent,Water Ball,Torrent,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Water,0x42,AllOrNothing,Frog,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008004240002420000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x080,128,Tanglevine,Hell Ivy,Tanglevine,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,,0x43,AllOrNothing,Stop,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008000240002430000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x081,129,Contortion,Carve Model,Contortion,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,,0x44,AllOrNothing,Petrify,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008000240002440000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x082,130,Tremor,Local Quake,Tremor,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Earth,0x45,AllOrNothing,Confusion,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008008240002450000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x083,131,Wind Slash,Kamaitachi,Wind Slash,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Wind,0x46,AllOrNothing,DontAct,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008010240002460000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x084,132,Will-o'-the-Wisp,Demon Fire,Will-o'-the-Wisp,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Fire,0x47,AllOrNothing,Sleep,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008080240002470000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x085,133,Quicksand,Quicksand,Quicksand,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Water,0x48,AllOrNothing,DeathSentence,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008004240002480000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x086,134,Sandstorm,Sand Storm,Sandstorm,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Wind,0x49,AllOrNothing,Darkness,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,0501000011008010240002490000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x087,135,Snowstorm,Blizzard,Snowstorm,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Ice,0x4A,AllOrNothing,Silence,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,05010000110080202400024A0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x088,136,Wind Blast,Gusty Wind,Wind Blast,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Wind,0x4B,AllOrNothing,Slow,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,05010000110080102400024B0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x089,137,Magma Surge,Lava Ball,Magma Surge,Normal,0x24,Dmg_((PA+Y)/2*MA) ME,0,2,5,1,0,0,0,Fire,0x4C,AllOrNothing,Dead,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,,150,True,,05010000110080802400024C0000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x08A,138,Rend Helm,Head Break,Rend Helm,Normal,0x25,Equipped:Break Hit_(PA+WP+Y)% NS PE ELSE WeaponStrike //1TargetOnly NS PE,0,45,0,0,0,0,0,,0x00,,,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,300,True,,000000201000120025002D000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
0x08B,139,Rend Armor,Armor Break,Rend Armor,Normal,0x25,Equipped:Break Hit_(PA+WP+Y)% NS PE ELSE WeaponStrike //1TargetOnly NS PE,0,40,0,0,0,0,0,,0x00,,,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,,400,True,,0000002010001200250028000000,FFTPatcher PSP(WotL) vanilla Abilities.bin
